Course ID,Subject,Facil ID 1
659,EDUC,CHS101
659,EDUC,CHS101
659,EDUC,CHS101
115,ANTH,CHS101
585,ANTH,CHS101
585,ANTH,CHS101
115,RELG,CHS101
585,ANTH,CHS101
659,EDUC,CHS101
585,ANTH,CHS101
585,ANTH,CHS101
115,ANTH,CHS101
659,EDUC,CHS101
659,EDUC,CHS101
585,ANTH,CHS101
115,ANTH,CHS101
585,ANTH,CHS101
115,ANTH,CHS101
585,ANTH,CHS101
585,ANTH,CHS101
115,RELG,CHS101
115,ANTH,CHS101
659,EDUC,CHS101
659,EDUC,CHS101
115,ANTH,CHS101
585,ANTH,CHS101
115,RELG,CHS101
659,EDUC,CHS101
659,EDUC,CHS101
585,ANTH,CHS101
115,ANTH,CHS101
115,ANTH,CHS101
487,ANTH,CHS101
606,EDUC,CHS101
115,ANTH,CHS101
115,ANTH,CHS101
115,RELG,CHS101
585,ANTH,CHS101
659,EDUC,CHS101
115,ANTH,CHS101
585,ANTH,CHS101
115,ANTH,CHS101
115,ANTH,CHS101
487,ANTH,CHS101
115,ANTH,CHS101
659,EDUC,CHS101
115,ANTH,CHS101
115,ANTH,CHS101
659,EDUC,CHS101
487,ANTH,CHS101
585,ANTH,CHS101
115,ANTH,CHS101
487,ANTH,CHS101
115,ANTH,CHS101
487,ANTH,CHS101
585,ANTH,CHS101
585,ANTH,CHS101
68,EDUC,CHS101
487,ANTH,CHS101
487,ANTH,CHS101
487,ANTH,CHS101
585,ANTH,CHS101
115,ANTH,CHS101
585,ANTH,CHS101
606,EDUC,CHS101
115,ANTH,CHS101
487,ANTH,CHS101
585,ANTH,CHS101
585,ANTH,CHS101
68,EDUC,CHS101
115,RELG,CHS101
115,ANTH,CHS101
115,RELG,CHS101
585,ANTH,CHS101
659,EDUC,CHS101
659,EDUC,CHS101
115,ANTH,CHS101
115,ANTH,CHS101
115,ANTH,CHS101
487,ANTH,CHS101
487,ANTH,CHS101
115,ANTH,CHS101
585,ANTH,CHS101
585,ANTH,CHS101
585,ANTH,CHS101
115,ANTH,CHS101
115,ANTH,CHS101
585,ANTH,CHS101
487,ANTH,CHS101
115,ANTH,CHS101
585,ANTH,CHS101
659,EDUC,CHS101
487,ANTH,CHS101
585,ANTH,CHS101
487,ANTH,CHS101
487,ANTH,CHS101
115,RELG,CHS101
659,EDUC,CHS101
585,ANTH,CHS101
487,ANTH,CHS101
659,EDUC,CHS101
487,ANTH,CHS101
115,ANTH,CHS101
115,ANTH,CHS101
115,ANTH,CHS101
659,EDUC,CHS101
68,EDUC,CHS101
659,EDUC,CHS101
659,EDUC,CHS101
115,ANTH,CHS101
115,ANTH,CHS101
487,ANTH,CHS101
115,ANTH,CHS101
659,EDUC,CHS101
115,RELG,CHS101
659,EDUC,CHS101
585,ANTH,CHS101
606,EDUC,CHS101
68,EDUC,CHS101
487,ANTH,CHS101
585,ANTH,CHS101
659,EDUC,CHS101
659,EDUC,CHS101
115,ANTH,CHS101
487,ANTH,CHS101
487,ANTH,CHS101
115,ANTH,CHS101
659,EDUC,CHS101
115,ANTH,CHS101
487,ANTH,CHS101
115,ANTH,CHS101
585,ANTH,CHS101
115,ANTH,CHS101
585,ANTH,CHS101
659,EDUC,CHS101
606,EDUC,CHS101
487,ANTH,CHS101
487,ANTH,CHS101
68,EDUC,CHS101
487,ANTH,CHS101
585,ANTH,CHS101
115,ANTH,CHS101
606,EDUC,CHS101
115,ANTH,CHS101
585,ANTH,CHS101
487,ANTH,CHS101
659,EDUC,CHS101
115,ANTH,CHS101
585,ANTH,CHS101
487,ANTH,CHS101
487,ANTH,CHS101
659,EDUC,CHS101
115,ANTH,CHS101
606,EDUC,CHS101
487,ANTH,CHS101
487,ANTH,CHS101
115,RELG,CHS101
606,EDUC,CHS101
115,ANTH,CHS101
585,ANTH,CHS101
487,ANTH,CHS101
115,RELG,CHS101
487,ANTH,CHS101
487,ANTH,CHS101
585,ANTH,CHS101
585,ANTH,CHS101
115,ANTH,CHS101
659,EDUC,CHS101
487,ANTH,CHS101
659,EDUC,CHS101
487,ANTH,CHS101
585,ANTH,CHS101
115,RELG,CHS101
585,ANTH,CHS101
115,ANTH,CHS101
606,EDUC,CHS101
585,ANTH,CHS101
115,ANTH,CHS101
115,ANTH,CHS101
115,ANTH,CHS101
487,ANTH,CHS101
115,ANTH,CHS101
585,ANTH,CHS101
606,EDUC,CHS101
585,ANTH,CHS101
606,EDUC,CHS101
115,ANTH,CHS101
659,EDUC,CHS101
659,EDUC,CHS101
487,ANTH,CHS101
115,ANTH,CHS101
487,ANTH,CHS101
585,ANTH,CHS101
115,RELG,CHS101
115,RELG,CHS101
487,ANTH,CHS101
115,ANTH,CHS101
487,ANTH,CHS101
487,ANTH,CHS101
585,ANTH,CHS101
487,ANTH,CHS101
487,ANTH,CHS101
487,ANTH,CHS101
115,ANTH,CHS101
115,ANTH,CHS101
585,ANTH,CHS101
15,ECON,CHS104
15,ECON,CHS104
15,ECON,CHS104
15,ECON,CHS104
15,ECON,CHS104
15,ECON,CHS104
15,ECON,CHS104
15,ECON,CHS104
15,ECON,CHS104
15,ECON,CHS104
15,ECON,CHS104
15,ECON,CHS104
15,ECON,CHS104
15,ECON,CHS104
15,ECON,CHS104
15,ECON,CHS104
15,ECON,CHS104
15,ECON,CHS104
15,ECON,CHS104
15,ECON,CHS104
15,ECON,CHS104
15,ECON,CHS104
15,ECON,CHS104
15,ECON,CHS104
15,ECON,CHS104
15,ECON,CHS104
15,ECON,CHS104
15,ECON,CHS104
7,PHYS,CHSAUD
7,PHYS,CHSAUD
466,RELG,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
466,HIST,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
466,RELG,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
466,HIST,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
466,HIST,CHSAUD
466,HIST,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
466,HIST,CHSAUD
466,HIST,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
466,HIST,CHSAUD
7,PHYS,CHSAUD
466,RELG,CHSAUD
466,RELG,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
466,HIST,CHSAUD
466,HIST,CHSAUD
7,PHYS,CHSAUD
466,HIST,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
466,HIST,CHSAUD
7,PHYS,CHSAUD
466,HIST,CHSAUD
466,HIST,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
466,RELG,CHSAUD
7,PHYS,CHSAUD
466,HIST,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
466,RELG,CHSAUD
7,PHYS,CHSAUD
466,HIST,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
466,RELG,CHSAUD
7,PHYS,CHSAUD
466,RELG,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
466,RELG,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
466,HIST,CHSAUD
7,PHYS,CHSAUD
466,HIST,CHSAUD
7,PHYS,CHSAUD
466,RELG,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
466,RELG,CHSAUD
7,PHYS,CHSAUD
466,HIST,CHSAUD
7,PHYS,CHSAUD
466,HIST,CHSAUD
7,PHYS,CHSAUD
466,RELG,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
7,PHYS,CHSAUD
476,WRPR,ESTW115
502,ECON,ESTW115
442,HIST,ESTW115
89,CHEM,ESTW115
89,CHEM,ESTW115
476,WRPR,ESTW115
89,CHEM,ESTW115
476,WRPR,ESTW115
502,ECON,ESTW115
26,WRPR,ESTW115
442,HIST,ESTW115
26,WRPR,ESTW115
581,WRPR,ESTW115
26,WRPR,ESTW115
476,WRPR,ESTW115
442,HIST,ESTW115
442,HIST,ESTW115
476,WRPR,ESTW115
26,WRPR,ESTW115
502,ECON,ESTW115
502,ECON,ESTW115
581,WRPR,ESTW115
442,HIST,ESTW115
26,WRPR,ESTW115
26,WRPR,ESTW115
581,WRPR,ESTW115
476,WRPR,ESTW115
502,ECON,ESTW115
442,HIST,ESTW115
89,CHEM,ESTW115
26,WRPR,ESTW115
442,HIST,ESTW115
581,WRPR,ESTW115
26,WRPR,ESTW115
89,CHEM,ESTW115
476,WRPR,ESTW115
581,WRPR,ESTW115
581,WRPR,ESTW115
26,WRPR,ESTW115
476,WRPR,ESTW115
476,WRPR,ESTW115
502,ECON,ESTW115
476,WRPR,ESTW115
581,WRPR,ESTW115
26,WRPR,ESTW115
26,WRPR,ESTW115
442,HIST,ESTW115
442,HIST,ESTW115
89,CHEM,ESTW115
502,ECON,ESTW115
89,CHEM,ESTW115
442,HIST,ESTW115
26,WRPR,ESTW115
26,WRPR,ESTW115
476,WRPR,ESTW115
476,WRPR,ESTW115
476,WRPR,ESTW115
581,WRPR,ESTW115
476,WRPR,ESTW115
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
737,CHEM,ESTW307
709,PHYS,ESTW309
709,PHYS,ESTW309
709,PHYS,ESTW309
709,PHYS,ESTW309
547,CHEM,ESTW309
655,BIOL,ESTW309
709,PHYS,ESTW309
709,PHYS,ESTW309
611,MATH,ESTW309
547,CHEM,ESTW309
709,PHYS,ESTW309
118,ENGL,ESTW309
118,ENGL,ESTW309
709,PHYS,ESTW309
709,PHYS,ESTW309
655,BIOL,ESTW309
709,PHYS,ESTW309
709,PHYS,ESTW309
611,MATH,ESTW309
709,PHYS,ESTW309
547,CHEM,ESTW309
709,PHYS,ESTW309
655,BIOL,ESTW309
709,PHYS,ESTW309
611,MATH,ESTW309
611,MATH,ESTW309
709,PHYS,ESTW309
709,PHYS,ESTW309
547,CHEM,ESTW309
547,CHEM,ESTW309
709,PHYS,ESTW309
547,CHEM,ESTW309
709,PHYS,ESTW309
709,PHYS,ESTW309
709,PHYS,ESTW309
709,PHYS,ESTW309
709,PHYS,ESTW309
547,CHEM,ESTW309
709,PHYS,ESTW309
655,BIOL,ESTW309
655,BIOL,ESTW309
118,ENGL,ESTW309
611,MATH,ESTW309
655,BIOL,ESTW309
611,MATH,ESTW309
611,MATH,ESTW309
655,BIOL,ESTW309
709,PHYS,ESTW309
118,ENGL,ESTW309
547,CHEM,ESTW309
118,ENGL,ESTW309
547,CHEM,ESTW309
611,MATH,ESTW309
709,PHYS,ESTW309
709,PHYS,ESTW309
118,ENGL,ESTW309
547,CHEM,ESTW309
655,BIOL,ESTW309
709,PHYS,ESTW309
547,CHEM,ESTW309
547,CHEM,ESTW309
709,PHYS,ESTW309
709,PHYS,ESTW309
611,MATH,ESTW309
709,PHYS,ESTW309
709,PHYS,ESTW309
709,PHYS,ESTW309
547,CHEM,ESTW309
547,CHEM,ESTW309
547,CHEM,ESTW309
611,MATH,ESTW309
118,ENGL,ESTW309
709,PHYS,ESTW309
709,PHYS,ESTW309
709,PHYS,ESTW309
655,BIOL,ESTW309
611,MATH,ESTW309
547,CHEM,ESTW309
709,PHYS,ESTW309
709,PHYS,ESTW309
118,ENGL,ESTW309
547,CHEM,ESTW309
118,ENGL,ESTW309
709,PHYS,ESTW309
709,PHYS,ESTW309
547,CHEM,ESTW309
709,PHYS,ESTW309
709,PHYS,ESTW309
118,ENGL,ESTW309
709,PHYS,ESTW309
118,ENGL,ESTW309
709,PHYS,ESTW309
709,PHYS,ESTW309
655,BIOL,ESTW309
709,PHYS,ESTW309
547,CHEM,ESTW309
709,PHYS,ESTW309
709,PHYS,ESTW309
611,MATH,ESTW309
655,BIOL,ESTW309
655,BIOL,ESTW309
547,CHEM,ESTW309
709,PHYS,ESTW309
709,PHYS,ESTW309
709,PHYS,ESTW309
709,PHYS,ESTW309
144,ARTT,GIACSWAN
144,ARTT,GIACSWAN
144,ARTT,GIACSWAN
144,ARTT,GIACSWAN
144,ARTT,GIACSWAN
144,ARTT,GIACSWAN
144,ARTT,GIACSWAN
144,ARTT,GIACSWAN
144,ARTT,GIACSWAN
144,ARTT,GIACSWAN
144,ARTT,GIACSWAN
144,ARTT,GIACSWAN
144,ARTT,GIACSWAN
144,ARTT,GIACSWAN
144,ARTT,GIACSWAN
144,ARTT,GIACSWAN
144,ARTT,GIACSWAN
144,ARTT,GIACSWAN
144,ARTT,GIACSWAN
144,ARTT,GIACSWAN
144,ARTT,GIACSWAN
549,PHIL,GST101
549,PHIL,GST101
549,PHIL,GST101
549,PHIL,GST101
363,PHIL,GST101
363,PHIL,GST101
363,PHIL,GST101
549,PHIL,GST101
549,PHIL,GST101
549,PHIL,GST101
377,RELG,GST101
352,RELG,GST101
549,PHIL,GST101
377,RELG,GST101
363,PHIL,GST101
363,PHIL,GST101
377,RELG,GST101
734,ANTH,GST101
549,PHIL,GST101
363,PHIL,GST101
665,RELG,GST101
549,PHIL,GST101
549,PHIL,GST101
665,RELG,GST101
549,PHIL,GST101
665,RELG,GST101
545,ENGL,GST101
352,RELG,GST101
352,RELG,GST101
363,PHIL,GST101
549,PHIL,GST101
352,RELG,GST101
377,RELG,GST101
734,ANTH,GST101
352,RELG,GST101
352,RELG,GST101
352,RELG,GST101
549,PHIL,GST101
665,RELG,GST101
549,PHIL,GST101
549,PHIL,GST101
549,PHIL,GST101
549,PHIL,GST101
214,PHIL,GST101
363,PHIL,GST101
549,PHIL,GST101
549,PHIL,GST101
352,RELG,GST101
665,RELG,GST101
352,RELG,GST101
363,PHIL,GST101
352,RELG,GST101
549,PHIL,GST101
363,PHIL,GST101
549,PHIL,GST101
549,PHIL,GST101
665,RELG,GST101
549,PHIL,GST101
545,COML,GST101
363,PHIL,GST101
363,PHIL,GST101
363,PHIL,GST101
545,ENGL,GST101
665,RELG,GST101
665,RELG,GST101
352,RELG,GST101
545,ENGL,GST101
549,PHIL,GST101
549,PHIL,GST101
545,ENGL,GST101
549,PHIL,GST101
214,PHIL,GST101
549,PHIL,GST101
545,ENGL,GST101
363,PHIL,GST101
363,PHIL,GST101
352,RELG,GST101
352,RELG,GST101
377,RELG,GST101
363,PHIL,GST101
665,RELG,GST101
363,PHIL,GST101
352,RELG,GST101
549,PHIL,GST101
549,PHIL,GST101
665,RELG,GST101
352,RELG,GST101
352,RELG,GST101
377,RELG,GST101
549,PHIL,GST101
665,RELG,GST101
352,RELG,GST101
665,RELG,GST101
545,ENGL,GST101
363,PHIL,GST101
363,PHIL,GST101
665,RELG,GST101
352,RELG,GST101
377,RELG,GST101
363,PHIL,GST101
549,PHIL,GST101
549,PHIL,GST101
363,PHIL,GST101
549,PHIL,GST101
545,ENGL,GST101
363,PHIL,GST101
352,RELG,GST101
363,PHIL,GST101
352,RELG,GST101
665,RELG,GST101
377,RELG,GST101
363,PHIL,GST101
214,PHIL,GST101
352,RELG,GST101
377,RELG,GST101
549,PHIL,GST101
549,PHIL,GST101
549,PHIL,GST101
352,RELG,GST101
377,RELG,GST101
549,PHIL,GST101
549,PHIL,GST101
363,PHIL,GST101
665,RELG,GST101
665,RELG,GST101
549,PHIL,GST101
377,RELG,GST101
363,PHIL,GST101
549,PHIL,GST101
549,PHIL,GST101
214,PHIL,GST101
665,RELG,GST101
323,GERM,GST102
323,GERM,GST102
240,FREN,GST102
580,RELG,GST102
323,GERM,GST102
323,GERM,GST102
36,RELG,GST102
323,GERM,GST102
580,RELG,GST102
482,GERM,GST102
240,COML,GST102
177,RELG,GST102
228,PHIL,GST102
228,PHIL,GST102
290,PHIL,GST102
312,PHIL,GST102
240,FREN,GST102
312,PHIL,GST102
228,PHIL,GST102
228,PHIL,GST102
290,PEAC,GST102
228,PHIL,GST102
323,GERM,GST102
323,GERM,GST102
240,FREN,GST102
312,PHIL,GST102
580,RELG,GST102
323,GERM,GST102
290,PHIL,GST102
312,PHIL,GST102
81,GERM,GST102
102,HIST,GST102
290,PEAC,GST102
323,GERM,GST102
228,PHIL,GST102
228,PHIL,GST102
228,PHIL,GST102
290,PEAC,GST102
290,PEAC,GST102
290,PHIL,GST102
177,RELG,GST102
580,RELG,GST102
323,GERM,GST102
323,GERM,GST102
290,PHIL,GST102
240,FREN,GST102
177,RELG,GST102
102,HIST,GST102
312,PHIL,GST102
323,GERM,GST102
290,PHIL,GST102
228,PHIL,GST102
81,GERM,GST102
312,PHIL,GST102
36,RELG,GST102
580,RELG,GST102
323,GERM,GST102
312,PHIL,GST102
81,GERM,GST102
290,PEAC,GST102
177,RELG,GST102
228,PHIL,GST102
290,PEAC,GST102
580,RELG,GST102
323,GERM,GST102
36,RELG,GST102
580,RELG,GST102
102,HIST,GST102
290,PHIL,GST102
240,FREN,GST102
290,PHIL,GST102
312,PHIL,GST102
290,PHIL,GST102
81,GERM,GST102
277,RELG,GST103
437,ANTH,GST103
627,ANTH,GST103
134,ENVS,GST103
495,SPAN,GST103
495,SPAN,GST103
134,ENVS,GST103
324,PHIL,GST103
223,SOCL,GST103
134,ANTH,GST103
136,ANTH,GST103
437,ANTH,GST103
627,ANTH,GST103
437,ANTH,GST103
134,ANTH,GST103
495,SPAN,GST103
627,ANTH,GST103
324,PHIL,GST103
223,SOCL,GST103
627,ANTH,GST103
134,ENVS,GST103
277,PHIL,GST103
437,ANTH,GST103
277,RELG,GST103
495,SPAN,GST103
495,SPAN,GST103
437,ANTH,GST103
554,HIST,GST103
277,RELG,GST103
495,SPAN,GST103
437,ANTH,GST103
627,ANTH,GST103
134,ANTH,GST103
627,ANTH,GST103
277,RELG,GST103
627,ANTH,GST103
134,ANTH,GST103
437,ANTH,GST103
134,ENVS,GST103
134,ENVS,GST103
223,SOCL,GST103
554,HIST,GST103
277,RELG,GST103
437,ANTH,GST103
134,ENVS,GST103
134,ANTH,GST103
134,ANTH,GST103
277,PHIL,GST103
134,ANTH,GST103
627,ANTH,GST103
437,ANTH,GST103
134,ENVS,GST103
136,ANTH,GST103
437,ANTH,GST103
134,ANTH,GST103
134,ENVS,GST103
627,ANTH,GST103
437,ANTH,GST103
134,ANTH,GST103
136,ANTH,GST103
134,ENVS,GST103
277,RELG,GST103
134,ENVS,GST103
495,SPAN,GST103
134,ENVS,GST103
324,PHIL,GST103
134,ANTH,GST103
437,ANTH,GST103
134,ANTH,GST103
134,ANTH,GST103
223,SOCL,GST103
324,PHIL,GST103
136,ANTH,GST103
134,ANTH,GST103
134,ANTH,GST103
134,ANTH,GST103
277,RELG,GST103
437,ANTH,GST103
277,RELG,GST103
223,SOCL,GST103
277,PHIL,GST103
134,ANTH,GST103
134,ANTH,GST103
134,ENVS,GST103
437,ANTH,GST103
554,HIST,GST103
686,PHIL,HLL106
686,PHIL,HLL106
121,WRPR,HLL106
704,WRPR,HLL106
121,WRPR,HLL106
395,PHIL,HLL106
454,ENGL,HLL106
686,PHIL,HLL106
454,ENGL,HLL106
327,RELG,HLL106
121,WRPR,HLL106
311,PHIL,HLL106
311,PHIL,HLL106
311,PHIL,HLL106
311,PHIL,HLL106
121,WRPR,HLL106
395,PHIL,HLL106
704,WRPR,HLL106
327,RELG,HLL106
686,PHIL,HLL106
311,PHIL,HLL106
327,RELG,HLL106
704,WRPR,HLL106
121,WRPR,HLL106
121,WRPR,HLL106
311,PHIL,HLL106
311,PHIL,HLL106
327,RELG,HLL106
454,ENGL,HLL106
686,PHIL,HLL106
395,PHIL,HLL106
454,ENGL,HLL106
311,PHIL,HLL106
311,PHIL,HLL106
395,PHIL,HLL106
704,WRPR,HLL106
454,ENGL,HLL106
686,PHIL,HLL106
311,PHIL,HLL106
704,WRPR,HLL106
395,PHIL,HLL106
704,WRPR,HLL106
704,WRPR,HLL106
395,PHIL,HLL106
121,WRPR,HLL106
327,RELG,HLL106
704,WRPR,HLL106
311,PHIL,HLL106
311,PHIL,HLL106
121,WRPR,HLL106
395,PHIL,HLL106
327,RELG,HLL106
121,WRPR,HLL106
